"categoria","centroide_lat","centroide_lon","fuente","id","nombre","nombre_completo","provincia_id","provincia_interseccion","provincia_nombre"
"Comuna",-31.3721186116187,-61.5304778599988,"Servicio de Catastro e Información Territorial","822364","Susana","Comuna Susana","82",0.00132834461917471,"Santa Fe"
"Municipio",-34.8422541243278,-57.9789322374943,"ARBA - Gerencia de Servicios Catastrales","060245","Ensenada","Municipio Ensenada","06",0.000362603243975884,"Buenos Aires"
"Municipio",-37.5155525089772,-60.7680626719213,"ARBA - Gerencia de Servicios Catastrales","060448","Laprida","Municipio Laprida","06",0.0113987556417078,"Buenos Aires"
"Comuna",-30.9263607618272,-60.0480533134826,"Servicio de Catastro e Información Territorial","822560","Saladero Mariano Cabal","Comuna Saladero Mariano Cabal","82",0.00441724545458634,"Santa Fe"
"Comuna",-29.6759725227319,-61.4715691081368,"Servicio de Catastro e Información Territorial","823281","Esteban Rams","Comuna Esteban Rams","82",0.00693719002699131,"Santa Fe"
"Comuna",-30.7725602238069,-59.9651810585308,"Servicio de Catastro e Información Territorial","822546","Colonia Mascias","Comuna Colonia Mascias","82",0.00883597703026843,"Santa Fe"
"Comuna",-32.1612356127734,-61.0972685546721,"Servicio de Catastro e Información Territorial","823792","Pueblo Irigoyen","Comuna Pueblo Irigoyen","82",0.000977038803846535,"Santa Fe"
"Municipio",-34.497956349747,-61.6129309245572,"ARBA - Gerencia de Servicios Catastrales","060462","Leandro N. Alem","Municipio Leandro N. Alem","06",0.0051035772439568,"Buenos Aires"
"Comuna",-32.0184866476057,-61.5717382076518,"Servicio de Catastro e Información Territorial","824044","Cañada Rosquín","Comuna Cañada Rosquín","82",0.00226648775462564,"Santa Fe"
"Comuna",-31.0667175033934,-61.7175552473553,"Servicio de Catastro e Información Territorial","822161","Colonia Bigand","Comuna Colonia Bigand","82",0.000650579316194824,"Santa Fe"
"Comuna",-33.3409315517595,-60.8687429181654,"Servicio de Catastro e Información Territorial","822497","Pavón Arriba","Comuna Pavón Arriba","82",0.00122969193451342,"Santa Fe"
"Comuna",-33.6716299274826,-61.4800391616203,"Servicio de Catastro e Información Territorial","822693","Melincué","Comuna Melincué","82",0.00224144759008821,"Santa Fe"
"Comuna",-30.0720725812595,-60.6203124846114,"Servicio de Catastro e Información Territorial","823897","La Camila","Comuna La Camila","82",0.00184227579739966,"Santa Fe"
"Municipio",-33.9321914567436,-59.4929504876902,"ARBA - Gerencia de Servicios Catastrales","060070","Baradero","Municipio Baradero","06",0.00483196203113034,"Buenos Aires"
"Comuna",-30.4620268964847,-62.0529528019119,"Servicio de Catastro e Información Territorial","823617","Monte Oscuridad","Comuna Monte Oscuridad","82",0.00157916378182964,"Santa Fe"
"Comuna",-30.5246425016358,-61.8619386762931,"Servicio de Catastro e Información Territorial","823666","Suardi","Comuna Suardi","82",0.00324981700699676,"Santa Fe"
"Comuna",-30.4026156236651,-60.1771440738208,"Servicio de Catastro e Información Territorial","823708","La Brava","Comuna La Brava","82",0.00344050923075833,"Santa Fe"
"Comuna",-30.4504539309071,-60.4736444559628,"Servicio de Catastro e Información Territorial","823960","Silva","Comuna Silva","82",0.00240730548366601,"Santa Fe"
"Comuna",-30.6080397945225,-60.4264245992866,"Servicio de Catastro e Información Territorial","823918","Marcelino Escalada","Comuna Marcelino Escalada","82",0.00272512886652245,"Santa Fe"
"Comuna",-30.6120352131514,-60.5619618649171,"Servicio de Catastro e Información Territorial","823939","Ramayón","Comuna Ramayón","82",0.00267537833325891,"Santa Fe"
"Comuna",-30.597043050884,-60.2659296649813,"Servicio de Catastro e Información Territorial","823694","Cacique Ariacaiquín","Comuna Cacique Ariacaiquín","82",0.00210296034303071,"Santa Fe"
"Municipio",-30.8046074901494,-60.4224495726668,"Servicio de Catastro e Información Territorial","820259","San Justo","Municipio San Justo","82",0.00539387967213458,"Santa Fe"
"Municipio",-54.57672779911,-67.1957998842656,"AREF","942007","Tolhuin","Municipio Tolhuin","94",0.000197171246727739,"Tierra del Fuego, Antártida e Islas del Atlántico Sur"
"Comuna",-28.1216709408038,-60.2372304630706,"Servicio de Catastro e Información Territorial","824184","Los Amores","Comuna Los Amores","82",0.0162005159039823,"Santa Fe"
"Comuna",-28.8485702161712,-59.3466108834929,"Servicio de Catastro e Información Territorial","822833","Las Garzas","Comuna Las Garzas","82",0.00438606801258886,"Santa Fe"
"Comuna",-29.7766332416562,-61.2758383362576,"Servicio de Catastro e Información Territorial","823589","Las Avispas","Comuna Las Avispas","82",0.00625998335905061,"Santa Fe"
"Municipio",-29.4127008748966,-60.3749387661252,"Servicio de Catastro e Información Territorial","820336","Vera","Municipio Vera","82",0.0112795557120298,"Santa Fe"
"Comuna",-32.6127878713444,-60.9650705458428,"Servicio de Catastro e Información Territorial","822938","Serodino","Comuna Serodino","82",0.00116993214085903,"Santa Fe"
"Comuna",-32.8779609603777,-61.0297454250362,"Servicio de Catastro e Información Territorial","824023","San Jerónimo Sud","Comuna San Jerónimo Sud","82",0.000833207815898683,"Santa Fe"
"Comuna",-33.3293737516617,-60.3485463027432,"Servicio de Catastro e Información Territorial","822532","Theobald","Comuna Theobald","82",0.000657761758350895,"Santa Fe"
"Comuna",-28.1279741795842,-61.5595744698347,"Servicio de Catastro e Información Territorial","823295","Gregoria Pérez de Denis","Comuna Gregoria Pérez de Denis","82",0.00678093547468058,"Santa Fe"
"Comuna",-32.1678528108475,-60.8750417147766,"Servicio de Catastro e Información Territorial","823841","San Fabián","Comuna San Fabián","82",0.00214075085890702,"Santa Fe"
"Comuna",-33.3649961070119,-60.7050628777746,"Servicio de Catastro e Información Territorial","822476","La Vanguardia","Comuna La Vanguardia","82",0.000702186842261849,"Santa Fe"
"Comuna",-30.6503841416825,-61.3044646745537,"Servicio de Catastro e Información Territorial","823526","Constanza","Comuna Constanza","82",0.00274524327769041,"Santa Fe"
"Municipio",-32.3579824255304,-61.2663150946778,"Servicio de Catastro e Información Territorial","820256","San Genaro","Municipio San Genaro","82",0.00284923243695792,"Santa Fe"
"Comuna",-28.3394245135772,-61.4560322455386,"Servicio de Catastro e Información Territorial","823337","Santa Margarita","Comuna Santa Margarita","82",0.0080337254977773,"Santa Fe"
"Comuna",-28.2303338449873,-61.0394020640013,"Servicio de Catastro e Información Territorial","823288","Gato Colorado","Comuna Gato Colorado","82",0.0223141829858516,"Santa Fe"
"Municipio",-25.6745733703587,-54.3757510644289,"Ministerio de Ecología","540217","Iguazú","Municipio Iguazú","54",0.0257787053197406,"Misiones"
"Comuna",-28.1380903982548,-59.6015786536188,"Servicio de Catastro e Información Territorial","822875","Villa Guillermina","Comuna Villa Guillermina","82",0.00921418077298124,"Santa Fe"
"Comuna",-28.2131623564398,-59.2515639709426,"Servicio de Catastro e Información Territorial","822784","El Rabón","Comuna El Rabón","82",0.00344073045524704,"Santa Fe"
"Municipio",-28.3336988041536,-59.2487181017623,"Servicio de Catastro e Información Territorial","820098","Las Toscas","Municipio Las Toscas","82",0.00271534713878222,"Santa Fe"
"Municipio",-29.2273963710043,-59.6145182688201,"Servicio de Catastro e Información Territorial","820112","Reconquista","Municipio Reconquista","82",0.00383142788803051,"Santa Fe"
"Comuna",-28.2891586111307,-60.319952562791,"Servicio de Catastro e Información Territorial","824142","Cañada Ombú","Comuna Cañada Ombú","82",0.0107807525093164,"Santa Fe"
"Comuna",-28.6804992323525,-61.2427589341908,"Servicio de Catastro e Información Territorial","823330","San Bernardo","Comuna San Bernardo","82",0.0166189000451409,"Santa Fe"
"Comuna",-28.9886124948497,-60.6679527392561,"Servicio de Catastro e Información Territorial","824149","Fortín Olmos","Comuna Fortín Olmos","82",0.0294950095625923,"Santa Fe"
"Comuna",-30.3863721375294,-61.8778467201676,"Servicio de Catastro e Información Territorial","823645","San Guillermo","Comuna San Guillermo","82",0.00193942619680447,"Santa Fe"
"Comuna",-30.3877590159566,-61.6523661988347,"Servicio de Catastro e Información Territorial","823533","Curupaity","Comuna Curupaity","82",0.0029902799697781,"Santa Fe"
"Comuna",-30.2359984087839,-61.6249034870369,"Servicio de Catastro e Información Territorial","823491","Arrufo","Comuna Arrufo","82",0.00549017203350029,"Santa Fe"
"Comuna",-30.0973769833224,-61.7593031348436,"Servicio de Catastro e Información Territorial","823582","La Rubia","Comuna La Rubia","82",0.00167485611866522,"Santa Fe"
"Comuna",-30.1298954613317,-61.9664060985721,"Servicio de Catastro e Información Territorial","823505","Colonia Ana","Comuna Colonia Ana","82",0.00128876394694906,"Santa Fe"
"Comuna",-30.2258084495352,-61.9264658083013,"Servicio de Catastro e Información Territorial","823680","Villa Trinidad","Comuna Villa Trinidad","82",0.00239806729188053,"Santa Fe"
"Comuna",-30.3193186985736,-62.0294040965481,"Servicio de Catastro e Información Territorial","823519","Colonia Rosa","Comuna Colonia Rosa","82",0.00162800530486504,"Santa Fe"
"Comuna",-30.631383349572,-61.4705123255217,"Servicio de Catastro e Información Territorial","823603","Moisés Ville","Comuna Moisés Ville","82",0.00229743599588347,"Santa Fe"
"Comuna",-30.3822950763987,-61.0007033082147,"Servicio de Catastro e Información Territorial","823575","La Lucila","Comuna La Lucila","82",0.00231352300637036,"Santa Fe"
"Comuna",-30.474802158899,-61.3146214684996,"Servicio de Catastro e Información Territorial","823498","Capivara","Comuna Capivara","82",0.00536181570782648,"Santa Fe"
"Comuna",-30.5475134914914,-61.0654579387359,"Servicio de Catastro e Información Territorial","823568","Colonia la Clara","Comuna Colonia la Clara","82",0.00165679220896227,"Santa Fe"
"Comuna",-29.6238914341953,-61.8792620133021,"Servicio de Catastro e Información Territorial","823316","Montefiore","Comuna Montefiore","82",0.00363785464331364,"Santa Fe"
"Comuna",-29.9757890699804,-61.8292420298891,"Servicio de Catastro e Información Territorial","823547","Hersilia","Comuna Hersilia","82",0.00454464262101357,"Santa Fe"
"Comuna",-28.5999229836668,-61.6651694963613,"Servicio de Catastro e Información Territorial","823344","Villa Minetti","Comuna Villa Minetti","82",0.00972015953907828,"Santa Fe"
"Municipio",-29.8518920386987,-61.9210332082824,"Servicio de Catastro e Información Territorial","820224","Ceres","Municipio Ceres","82",0.00442966281068932,"Santa Fe"
"Comuna",-30.3688178800785,-61.1338175338174,"Servicio de Catastro e Información Territorial","823624","Ñanducita","Comuna Ñanducita","82",0.00161513823106113,"Santa Fe"
"Comuna",-30.0987794685868,-61.2028509551793,"Servicio de Catastro e Información Territorial","823561","La Cabral","Comuna La Cabral","82",0.00255669883126744,"Santa Fe"
"Municipio",-30.2369464342856,-61.0979078285954,"Servicio de Catastro e Información Territorial","820231","San Cristóbal","Municipio San Cristóbal","82",0.00424005256608044,"Santa Fe"
"Comuna",-30.2005196599268,-60.5141584435544,"Servicio de Catastro e Información Territorial","823904","La Criolla","Comuna La Criolla","82",0.00376435156373149,"Santa Fe"
"Municipio",-31.6551557199553,-60.6387714501755,"Servicio de Catastro e Información Territorial","820147","Santa Fe","Municipio Santa Fe","82",0.00245673470996514,"Santa Fe"
"Comuna",-30.1612690129714,-61.1598892205566,"Servicio de Catastro e Información Territorial","823652","Santurce","Comuna Santurce","82",0.000776197382666884,"Santa Fe"
"Comuna",-30.128830551068,-60.3434992622195,"Servicio de Catastro e Información Territorial","823967","Vera y Pintado","Comuna Vera y Pintado","82",0.00210923342097918,"Santa Fe"
"Comuna",-28.6594190058826,-60.3442851023737,"Servicio de Catastro e Información Territorial","824170","Intiyaco","Comuna Intiyaco","82",0.0144974568493669,"Santa Fe"
"Comuna",-30.6545005432969,-60.8488658483028,"Servicio de Catastro e Información Territorial","823659","Soledad","Comuna Soledad","82",0.00457190585874374,"Santa Fe"
"Comuna",-28.9395330893008,-61.386286114906,"Servicio de Catastro e Información Territorial","823323","Pozo Borrado","Comuna Pozo Borrado","82",0.0142284686865014,"Santa Fe"
"Municipio",-29.2389580395486,-61.445259193411,"Servicio de Catastro e Información Territorial","820175","Tostado","Municipio Tostado","82",0.028478822950182,"Santa Fe"
"Comuna",-29.4703549874942,-61.682138557393,"Servicio de Catastro e Información Territorial","823309","Logroño","Comuna Logroño","82",0.00856358119774116,"Santa Fe"
"Comuna",-29.121376964009,-59.9920127998863,"Servicio de Catastro e Información Territorial","822777","El Arazá","Comuna El Arazá","82",0.00134578774973571,"Santa Fe"
"Comuna",-29.2282240317775,-60.1706890557644,"Servicio de Catastro e Información Territorial","824205","Toba","Comuna Toba","82",0.00566971113040485,"Santa Fe"
"Municipio",-31.4385590389521,-60.8895310821133,"Servicio de Catastro e Información Territorial","820161","Esperanza","Municipio Esperanza","82",0.00216932503824106,"Santa Fe"
"Comuna",-31.5426514767853,-60.4683779918803,"Servicio de Catastro e Información Territorial","822959","Arroyo Leyes","Comuna Arroyo Leyes","82",0.00240752762765684,"Santa Fe"
"Comuna",-30.2375293533564,-61.3603180374439,"Servicio de Catastro e Información Territorial","823638","Portugalete","Comuna Portugalete","82",0.00323566600380314,"Santa Fe"
"Comuna",-31.1132405530218,-60.4956435325687,"Servicio de Catastro e Información Territorial","823869","Cayastacito","Comuna Cayastacito","82",0.00251347542851755,"Santa Fe"
"Comuna",-30.9770832772931,-60.4468906702837,"Servicio de Catastro e Información Territorial","823925","Naré","Comuna Naré","82",0.00272071719844221,"Santa Fe"
"Comuna",-30.3421799750288,-60.3853188155488,"Servicio de Catastro e Información Territorial","823890","Gobernador Crespo","Comuna Gobernador Crespo","82",0.000855410288910806,"Santa Fe"
"Comuna",-31.1589792060729,-61.7393661969737,"Servicio de Catastro e Información Territorial","822168","Castellanos","Comuna Castellanos","82",0.000647733886458335,"Santa Fe"
"Comuna",-30.0051967598471,-60.4742838680945,"Servicio de Catastro e Información Territorial","823932","Pedro Gómez Cello","Comuna Pedro Gómez Cello","82",0.00397077356575808,"Santa Fe"
"Comuna",-30.9141614845637,-61.757243928205,"Servicio de Catastro e Información Territorial","822266","Hugentobler","Comuna Hugentobler","82",0.000659651742245796,"Santa Fe"
"Comuna",-28.8887646607729,-60.2141789850229,"Servicio de Catastro e Información Territorial","824156","Garabato","Comuna Garabato","82",0.00779997195651121,"Santa Fe"
"Comuna",-30.9857555355997,-61.7400552024928,"Servicio de Catastro e Información Territorial","822147","Colonia Aldao","Comuna Colonia Aldao","82",0.000759918210549005,"Santa Fe"
"Comuna",-31.0524241754991,-61.799859529966,"Servicio de Catastro e Información Territorial","822245","Fidela","Comuna Fidela","82",0.000612372892516193,"Santa Fe"
"Comuna",-29.7499448234922,-60.1474618870776,"Servicio de Catastro e Información Territorial","824191","Margarita","Comuna Margarita","82",0.00678648850293269,"Santa Fe"
"Comuna",-28.8470500548192,-59.6773729365482,"Servicio de Catastro e Información Territorial","822826","Lanteri","Comuna Lanteri","82",0.00252455018288874,"Santa Fe"
"Comuna",-28.6798978864083,-59.6629245992144,"Servicio de Catastro e Información Territorial","822812","Ingeniero Chanourdie","Comuna Ingeniero Chanourdie","82",0.00402467342006847,"Santa Fe"
"Comuna",-31.1903880171581,-61.8328200400665,"Servicio de Catastro e Información Territorial","822385","Vila","Comuna Vila","82",0.00122307275279132,"Santa Fe"
"Comuna",-31.1787533398123,-61.9271244055917,"Servicio de Catastro e Información Territorial","822203","Coronel Fraga","Comuna Coronel Fraga","82",0.000566836551707345,"Santa Fe"
"Comuna",-31.25096985834,-61.7611781065705,"Servicio de Catastro e Información Territorial","822343","San Antonio","Comuna San Antonio","82",0.00064809760895945,"Santa Fe"
"Comuna",-31.3362205253631,-61.8191081325282,"Servicio de Catastro e Información Territorial","822357","Santa Clara de Saguier","Comuna Santa Clara de Saguier","82",0.0012550734427927,"Santa Fe"
